"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","HLY-DEWP-10PCTL","HLY-DEWP-90PCTL","HLY-DEWP-NORMAL","HLY-HIDX-NORMAL","HLY-TEMP-10PCTL","HLY-TEMP-90PCTL","HLY-TEMP-NORMAL","HLY-WCHL-NORMAL"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-07T16:00:00","17.1","51.1","32.7","54.0","35.1","72.0","54.0","51.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-07T17:00:00","17.1","51.1","32.7","52.7","35.1","70.0","52.7","50.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-07T18:00:00","18.0","51.1","32.7","49.7","33.1","66.0","49.7","46.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-07T19:00:00","18.0","51.1","32.9","47.7","33.1","63.0","47.7","44.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-07T20:00:00","18.0","51.1","32.9","46.4","32.0","61.0","46.4","42.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-07T21:00:00","18.0","51.1","32.8","45.3","30.9","60.1","45.3","41.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-07T22:00:00","18.0","50.0","32.7","44.3","30.9","59.0","44.3","40.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-07T23:00:00","18.0","50.0","32.7","43.3","30.0","57.9","43.3","38.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-08T00:00:00","18.0","50.0","32.7","42.3","30.0","57.9","42.3","37.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-08T01:00:00","18.0","51.1","32.6","41.5","28.9","55.9","41.5","36.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-08T02:00:00","17.1","51.1","32.5","40.8","28.0","55.0","40.8","35.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-08T03:00:00","17.1","50.0","32.5","40.2","27.0","55.0","40.2","35.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-08T04:00:00","18.0","50.0","32.4","39.7","27.0","54.0","39.7","34.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-08T05:00:00","18.0","51.3","32.2","39.1","26.1","55.0","39.1","33.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-08T06:00:00","18.0","50.4","32.2","38.8","26.1","55.0","38.8","33.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-08T07:00:00","17.1","51.1","31.9","38.5","26.1","55.0","38.5","32.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-08T08:00:00","18.0","50.0","32.0","38.5","26.1","54.0","38.5","32.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-08T09:00:00","18.0","51.1","33.0","41.1","28.0","55.9","41.1","35.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-08T10:00:00","18.0","51.1","33.2","44.1","30.0","59.0","44.1","39.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-08T11:00:00","18.0","51.1","33.2","47.0","32.0","62.1","47.0","43.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-08T12:00:00","18.0","52.0","33.4","49.4","33.1","64.9","49.4","46.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-08T13:00:00","18.0","52.0","33.3","51.5","34.0","68.0","51.5","48.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-08T14:00:00","18.0","51.1","33.2","53.1","35.1","70.0","53.1","50.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-08T15:00:00","18.0","51.1","32.9","54.0","35.6","71.1","54.0","51.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-08T16:00:00","17.1","51.1","32.8","54.1","36.0","72.0","54.1","51.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-08T17:00:00","18.0","51.1","32.9","52.8","35.1","70.0","52.8","50.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-08T18:00:00","18.0","51.1","32.9","49.9","33.1","66.0","49.9","46.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-08T19:00:00","18.0","51.1","33.0","47.8","33.1","63.0","47.8","44.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-08T20:00:00","18.0","51.1","33.0","46.5","32.0","61.0","46.5","42.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-08T21:00:00","18.0","51.1","33.0","45.4","30.9","60.1","45.4","41.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-08T22:00:00","18.0","50.0","32.9","44.4","30.9","59.0","44.4","40.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-08T23:00:00","18.0","50.0","32.9","43.4","30.0","57.9","43.4","38.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-09T00:00:00","18.0","50.0","32.8","42.4","30.0","57.9","42.4","37.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-09T01:00:00","17.1","51.1","32.7","41.6","28.9","55.9","41.6","36.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-09T02:00:00","17.1","51.1","32.6","40.9","28.0","55.0","40.9","36.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-09T03:00:00","17.1","50.0","32.6","40.4","27.0","55.0","40.4","35.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-09T04:00:00","18.0","50.0","32.5","39.8","27.0","54.0","39.8","34.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-09T05:00:00","17.1","51.3","32.3","39.2","26.1","55.0","39.2","33.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-09T06:00:00","17.1","50.4","32.2","38.9","26.1","55.0","38.9","33.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-09T07:00:00","17.1","51.1","32.0","38.6","26.1","55.0","38.6","32.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-09T08:00:00","17.1","50.0","32.1","38.6","26.1","54.0","38.6","32.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-09T09:00:00","18.0","51.1","33.0","41.1","28.0","55.9","41.1","35.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-09T10:00:00","17.1","51.1","33.3","44.1","30.0","59.0","44.1","39.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-09T11:00:00","17.1","52.0","33.3","46.9","32.0","62.1","46.9","43.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-09T12:00:00","17.1","52.0","33.5","49.4","33.1","64.9","49.4","46.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-09T13:00:00","17.1","52.0","33.4","51.5","34.0","68.0","51.5","48.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-09T14:00:00","17.1","53.1","33.2","53.1","35.1","69.1","53.1","50.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-09T15:00:00","17.1","53.1","33.0","54.0","36.0","71.1","54.0","51.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-09T16:00:00","17.1","52.0","32.9","54.0","36.0","71.1","54.0","51.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-09T17:00:00","17.1","51.1","33.0","52.8","35.1","69.1","52.8","50.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-09T18:00:00","18.0","51.1","32.9","49.9","33.1","66.0","49.9","46.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-09T19:00:00","18.0","52.0","33.0","47.8","32.0","63.0","47.8","44.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-09T20:00:00","18.0","51.1","33.1","46.5","32.0","61.0","46.5","42.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-09T21:00:00","18.0","51.1","33.0","45.4","30.9","60.8","45.4","41.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-09T22:00:00","18.0","50.0","32.9","44.3","30.9","59.0","44.3","40.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-09T23:00:00","17.1","50.0","32.9","43.3","30.0","57.9","43.3","38.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-10T00:00:00","18.0","51.1","32.8","42.3","28.9","57.9","42.3","37.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-10T01:00:00","17.1","52.0","32.7","41.5","28.0","55.9","41.5","36.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-10T02:00:00","17.1","51.1","32.5","40.8","28.0","55.9","40.8","35.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-10T03:00:00","17.1","50.0","32.5","40.3","27.0","55.0","40.3","35.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-10T04:00:00","18.0","51.1","32.4","39.7","26.1","54.0","39.7","34.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-10T05:00:00","17.1","52.0","32.2","39.1","26.1","55.0","39.1","33.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-10T06:00:00","17.1","50.4","32.1","38.8","26.1","54.0","38.8","33.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-10T07:00:00","16.0","51.1","31.9","38.5","25.0","55.0","38.5","32.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-10T08:00:00","16.0","50.0","31.9","38.6","25.0","54.0","38.6","32.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-10T09:00:00","17.1","51.1","32.8","41.0","27.0","55.9","41.0","35.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-10T10:00:00","17.1","51.1","33.1","44.0","30.0","57.9","44.0","39.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-10T11:00:00","16.0","51.1","33.1","46.8","32.0","62.1","46.8","42.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-10T12:00:00","16.0","52.0","33.2","49.2","33.1","64.9","49.2","45.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-10T13:00:00","17.1","52.0","33.1","51.3","34.0","66.9","51.3","48.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-10T14:00:00","17.1","52.0","33.0","52.9","35.1","69.1","52.9","50.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-10T15:00:00","17.1","52.0","32.8","53.8","35.6","71.1","53.8","51.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-10T16:00:00","17.1","52.0","32.7","53.9","36.0","71.1","53.9","51.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-10T17:00:00","17.1","51.1","32.8","52.7","35.1","69.1","52.7","49.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-10T18:00:00","17.1","51.1","32.8","49.8","33.1","66.0","49.8","46.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-10T19:00:00","17.1","51.1","32.9","47.6","32.0","63.0","47.6","44.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-10T20:00:00","17.1","51.1","32.9","46.3","32.0","60.8","46.3","42.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-10T21:00:00","17.1","51.1","32.9","45.2","30.9","60.1","45.2","41.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-10T22:00:00","18.0","50.0","32.8","44.2","30.9","57.9","44.2","39.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-10T23:00:00","17.1","50.0","32.7","43.1","30.0","57.0","43.1","38.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-11T00:00:00","17.1","50.0","32.6","42.2","28.9","57.0","42.2","37.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-11T01:00:00","16.0","51.1","32.5","41.4","28.0","55.9","41.4","36.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-11T02:00:00","17.1","50.0","32.3","40.7","28.0","55.0","40.7","35.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-11T03:00:00","17.1","50.0","32.2","40.1","27.0","54.0","40.1","34.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-11T04:00:00","17.1","50.0","32.1","39.5","26.1","54.0","39.5","34.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-11T05:00:00","17.1","50.0","31.9","38.9","26.1","53.1","38.9","33.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-11T06:00:00","17.1","50.0","31.8","38.5","26.1","53.1","38.5","33.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-11T07:00:00","16.0","50.0","31.6","38.3","25.0","53.1","38.3","32.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-11T08:00:00","16.0","48.9","31.7","38.3","25.0","52.0","38.3","32.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-11T09:00:00","17.1","50.0","32.5","40.8","27.0","54.0","40.8","35.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-11T10:00:00","17.1","50.0","32.8","43.7","30.0","57.0","43.7","38.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-11T11:00:00","16.0","51.1","32.9","46.5","32.0","61.0","46.5","42.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-11T12:00:00","16.0","51.1","33.0","48.9","33.1","64.0","48.9","45.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-11T13:00:00","16.0","51.1","32.9","51.0","33.1","66.9","51.0","47.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-11T14:00:00","16.0","51.1","32.8","52.5","35.1","69.1","52.5","49.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-11T15:00:00","17.1","51.1","32.6","53.4","35.1","70.0","53.4","50.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-11T16:00:00","17.1","50.0","32.5","53.5","36.0","70.0","53.5","50.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-11T17:00:00","17.1","51.1","32.6","52.3","35.1","68.0","52.3","49.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-11T18:00:00","17.1","50.0","32.6","49.5","33.1","64.9","49.5","46.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-11T19:00:00","17.1","50.0","32.6","47.4","32.0","62.1","47.4","43.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-11T20:00:00","17.1","50.0","32.7","46.1","32.0","60.1","46.1","42.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-11T21:00:00","17.1","51.1","32.7","45.0","30.9","59.0","45.0","41.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-11T22:00:00","18.0","50.0","32.6","44.0","30.9","57.9","44.0","39.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-11T23:00:00","17.1","50.0","32.5","42.9","30.0","57.0","42.9","38.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-12T00:00:00","17.1","50.0","32.5","42.0","28.9","55.9","42.0","37.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-12T01:00:00","16.0","50.0","32.3","41.1","28.0","55.0","41.1","36.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-12T02:00:00","17.1","48.9","32.1","40.5","28.0","54.0","40.5","35.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-12T03:00:00","17.1","48.9","32.0","39.9","27.0","54.0","39.9","34.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-12T04:00:00","17.1","50.0","32.0","39.3","26.1","53.1","39.3","34.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-12T05:00:00","17.1","50.0","31.8","38.7","25.0","53.1","38.7","33.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-12T06:00:00","17.1","50.0","31.7","38.3","25.0","52.2","38.3","32.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-12T07:00:00","16.0","48.9","31.5","38.1","25.0","52.0","38.1","32.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-12T08:00:00","16.0","48.9","31.6","38.1","25.0","52.0","38.1","32.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-12T09:00:00","17.1","48.9","32.6","40.7","27.0","54.0","40.7","35.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-12T10:00:00","17.1","50.0","32.8","43.6","30.0","57.0","43.6","38.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-12T11:00:00","16.0","51.1","32.9","46.5","32.0","61.0","46.5","42.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-12T12:00:00","16.0","52.0","33.0","48.9","33.1","64.0","48.9","45.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-12T13:00:00","16.0","51.1","32.9","51.0","33.1","66.9","51.0","47.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-12T14:00:00","16.0","51.1","32.8","52.5","35.1","69.1","52.5","49.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-12T15:00:00","17.1","51.1","32.6","53.4","35.1","71.1","53.4","50.7"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-12T16:00:00","17.1","50.0","32.5","53.5","36.0","71.1","53.5","50.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-12T17:00:00","17.1","51.1","32.6","52.4","35.1","69.1","52.4","49.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-12T18:00:00","17.1","50.0","32.6","49.6","33.1","64.9","49.6","46.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-12T19:00:00","17.1","51.1","32.7","47.4","32.0","62.1","47.4","43.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-12T20:00:00","17.1","50.0","32.8","46.1","32.0","60.1","46.1","42.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-12T21:00:00","17.1","51.1","32.7","44.9","30.9","59.0","44.9","41.0"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-12T22:00:00","17.1","50.0","32.7","44.0","30.9","57.9","44.0","39.6"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-12T23:00:00","17.1","50.0","32.6","42.9","30.0","57.0","42.9","38.4"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-13T00:00:00","17.1","50.0","32.4","41.9","28.9","55.9","41.9","37.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-13T01:00:00","16.0","48.9","32.3","41.1","28.0","55.0","41.1","36.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-13T02:00:00","16.0","48.9","32.1","40.4","28.0","54.0","40.4","35.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-13T03:00:00","16.0","48.9","32.0","39.9","27.0","54.0","39.9","34.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-13T04:00:00","16.0","48.9","31.9","39.3","26.1","53.1","39.3","33.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-13T05:00:00","16.0","50.0","31.7","38.6","25.0","53.1","38.6","33.1"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-13T06:00:00","16.0","50.0","31.7","38.3","25.0","53.1","38.3","32.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-13T07:00:00","16.0","48.9","31.5","38.1","25.0","52.0","38.1","32.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-13T08:00:00","16.0","48.9","31.6","38.1","24.1","52.0","38.1","32.2"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-13T09:00:00","16.0","48.9","32.6","40.8","27.0","54.0","40.8","35.3"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-13T10:00:00","15.1","50.0","32.9","43.7","28.9","57.0","43.7","38.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-13T11:00:00","16.0","51.1","33.0","46.6","30.9","61.0","46.6","42.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-13T12:00:00","16.0","52.0","33.1","49.0","32.0","64.9","49.0","45.5"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-13T13:00:00","16.0","52.0","33.1","51.1","33.1","66.9","51.1","47.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-13T14:00:00","16.0","52.0","32.9","52.6","35.1","69.1","52.6","49.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-13T15:00:00","17.1","51.1","32.7","53.5","35.1","71.1","53.5","50.8"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-13T16:00:00","16.0","52.0","32.5","53.6","36.0","71.1","53.6","50.9"
"USW00003927","DAL FTW WSCMO AIRPORT, TX US","32.8978","-97.0189","170.7","01-13T17:00:00","17.1","51.1","32.6","52.5","35.1","69.1","52.5","49.7"
